time_period,time_identifier,geographic_level,country_code,country_name,region_name,region_code,old_la_code,la_name,new_la_code,setting_type,placement_reason,number_of_placements,denominator,perc_placements
202425,Academic year,Local authority,E92000001,England,North West,E12000002,354,Rochdale,E08000005,Total,Total,195,195,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,354,Rochdale,E08000005,Total,Other including pregnancy/childcare,14,195,7.179487179
202425,Academic year,Local authority,E92000001,England,North West,E12000002,354,Rochdale,E08000005,Total,Setting named on EHC plan,181,195,92.82051282
202425,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Education setting with UKPRN,Total,70,342,20.46783626
202425,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Education setting with URN,Total,247,342,72.22222222
202425,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,One on one tuition,Total,25,342,7.30994152
202425,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,Total,342,342,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,Mental health need,17,342,4.970760233
202425,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,Other including pregnancy/childcare,16,342,4.678362573
202425,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,Physical health need,2,342,0.584795321
202425,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,Setting named on EHC plan,307,342,89.76608187
202425,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Education setting with URN,Total,278,295,94.23728814
202425,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,One on one tuition,Total,13,295,4.406779661
202425,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Other unregistered provider,Total,4,295,1.355932203
202425,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Total,Total,295,295,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Total,Other including pregnancy/childcare,18,295,6.101694915
202425,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Total,Pupil in young offender institutes / secure training centres,3,295,1.016949152
202425,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Total,Setting named on EHC plan,274,295,92.88135593
202425,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Education setting with UKPRN,Total,6,283,2.120141342
202425,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Education setting with URN,Total,232,283,81.97879859
202425,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Non-maintained further education college,Total,4,283,1.413427561
202425,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,One on one tuition,Total,35,283,12.36749117
202425,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Other unregistered provider,Total,3,283,1.060070671
202425,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Total,Total,283,283,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Total,Mental health need,1,283,0.35335689
202425,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Total,Other including pregnancy/childcare,6,283,2.120141342
202425,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Total,Setting named on EHC plan,276,283,97.52650177
202425,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Work based placement,Total,3,283,1.060070671
202425,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Education setting with UKPRN,Total,37,188,19.68085106
202425,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Education setting with URN,Total,135,188,71.80851064
202425,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Non-maintained further education college,Total,2,188,1.063829787
202425,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,One on one tuition,Total,14,188,7.44680851
202425,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Total,Total,188,188,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Total,Mental health need,1,188,0.531914893
202425,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Total,Other including pregnancy/childcare,3,188,1.59574468
202425,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Total,Setting named on EHC plan,184,188,97.87234043
202425,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Education setting with UKPRN,Total,43,330,13.03030303
202425,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Education setting with URN,Total,239,330,72.42424242
202425,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Non-maintained further education college,Total,5,330,1.515151515
202425,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,One on one tuition,Total,43,330,13.03030303
202425,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,Total,330,330,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,Mental health need,3,330,0.909090909
202425,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,New arrival without a school place,1,330,0.303030303
202425,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,Other including pregnancy/childcare,8,330,2.424242424
202425,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,Permanent exclusion,39,330,11.81818182
202425,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,Setting named on EHC plan,279,330,84.54545455
202425,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,Education setting with URN,Total,135,162,83.33333333
202425,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,One on one tuition,Total,27,162,16.66666667
202425,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,Total,Total,162,162,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,Total,Mental health need,2,162,1.234567901
202425,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,Total,Other including pregnancy/childcare,1,162,0.61728395
202425,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,Total,Setting named on EHC plan,159,162,98.14814815
202425,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Education setting with UKPRN,Total,14,181,7.734806629
202425,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Education setting with URN,Total,157,181,86.74033149
202425,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Other unregistered provider,Total,10,181,5.524861878
202425,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Total,Total,181,181,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Total,Setting named on EHC plan,181,181,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Education setting with URN,Total,786,951,82.64984227
202425,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,One on one tuition,Total,131,951,13.77497371
202425,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Other unregistered provider,Total,7,951,0.736067297
202425,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Total,Total,951,951,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Total,Mental health need,3,951,0.315457413
202425,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Total,New arrival without a school place,8,951,0.841219768
202425,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Total,Other including pregnancy/childcare,8,951,0.841219768
202425,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Total,Setting named on EHC plan,932,951,98.00210305
202425,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Work based placement,Total,27,951,2.839116719
202425,Academic year,Local authority,E92000001,England,North West,E12000002,889,Blackburn with Darwen,E06000008,Education setting with URN,Total,110,110,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,889,Blackburn with Darwen,E06000008,Total,Total,110,110,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,889,Blackburn with Darwen,E06000008,Total,Setting named on EHC plan,110,110,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Education setting with UKPRN,Total,11,235,4.680851063
202425,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Education setting with URN,Total,181,235,77.0212766
202425,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Non-maintained further education college,Total,2,235,0.851063829
202425,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,One on one tuition,Total,27,235,11.4893617
202425,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Other unregistered provider,Total,3,235,1.276595744
202425,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Total,Total,235,235,100
202425,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Total,New arrival without a school place,1,235,0.425531914
202425,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Total,Other including pregnancy/childcare,46,235,19.57446809
202425,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Total,Permanent exclusion,8,235,3.404255319
202425,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Total,Setting named on EHC plan,180,235,76.59574468
